Market_Date,SPY_Close,SPY_High,SPY_Low,SPY_Open,SPY_Volume,VGT_Close,VGT_High,VGT_Low,VGT_Open,VGT_Volume,VIX Close,VIX High,VIX Low,VIX Open,VTI_Close,VTI_High,VTI_Low,VTI_Open,VTI_Volume,close,high,low,open,volume
11/30/16 0:00,220.38,221.82,220.31,221.63,113000000,120.35,121.89,120.34,121.88,586180,13.33,13.42,12.23,12.6,113.78,114.55,113.78,114.47,4406342,8.91,9.12,8.9,9.02,36511912
12/1/16 0:00,219.57,220.73,219.15,220.73,79040488,117.43,120.5,117.13,120.36,679232,14.07,14.72,13.05,13.4,113.31,114.03,113.07,114.03,2601218,8.39,9.03,8.26,8.92,56682384
12/2/16 0:00,219.68,220.25,219.26,219.67,74840344,117.87,118.15,116.89,117.33,486225,14.12,14.48,12.39,14.16,113.31,113.67,113.15,113.34,1755885,8.53,8.74,8.38,8.38,42398936
12/5/16 0:00,221,221.4,220.42,220.65,67837824,119.19,119.55,118.13,118.54,451356,12.14,13.77,12.14,13.75,114.1,114.37,113.77,113.9,3843070,8.68,8.71,8.45,8.69,31410058
12/6/16 0:00,221.7,221.74,220.66,221.22,59877376,119.57,119.8,118.94,119.52,380915,11.79,12.3,11.54,12.19,114.68,114.71,114.02,114.34,2357053,9.45,9.54,8.82,8.95,92242856
12/7/16 0:00,224.6,224.67,221.38,221.52,111000000,121.68,121.84,119.45,119.61,431054,12.22,12.24,11.33,11.59,116.1,116.19,114.51,114.63,3999999,9.56,9.79,9.24,9.65,54897332
12/8/16 0:00,225.15,225.7,224.26,224.57,99714384,122.37,122.76,121.65,121.81,403679,12.64,13.4,11.3,12.1,116.52,116.85,115.97,116.18,2679840,10.34,10.66,9.8,9.9,105000000
12/9/16 0:00,226.51,226.53,225.37,225.41,88005768,123.02,123.08,122.5,122.72,485184,11.75,12.72,11.67,12.59,117.15,117.15,116.62,116.77,2310201,10.34,10.54,9.87,10.38,60600760
12/12/16 0:00,226.25,226.96,225.76,226.4,102000000,122.42,122.77,121.9,122.57,467025,12.64,12.78,12.07,12.23,116.85,117.35,116.59,117.12,4224688,10.68,10.93,10.38,10.4,63342940
12/13/16 0:00,227.76,228.34,227,227.02,110000000,123.82,124.5,122.77,122.77,556599,12.72,13.42,12.34,12.46,117.53,117.79,117.13,117.3,4394138,10.54,10.8,10.4,10.75,46967792
12/14/16 0:00,225.88,228.23,225.37,227.41,143000000,123.02,123.96,122.81,123.46,537280,13.19,13.39,12.48,12.88,116.47,117.73,116.23,117.48,3885394,10.55,10.74,10.27,10.43,46968552
12/15/16 0:00,226.81,227.81,225.89,226.16,125000000,123.56,124.23,123.04,123.21,463162,12.79,13.24,12.46,13.07,116.95,117.53,116.5,116.56,3343080,10.86,10.93,10.64,10.68,48871304
12/16/16 0:00,225.04,226.08,224.67,226.01,156000000,122.69,123.86,122.47,123.83,418396,12.2,12.95,12.15,12.88,116.77,117.38,116.59,117.27,1991626,10.66,11.23,10.6,10.94,77777744
12/19/16 0:00,225.53,226.02,225.08,225.24,90341144,123.41,123.89,122.67,123.04,438608,11.71,12.52,11.67,12.5,117.1,117.32,116.8,116.96,2405748,10.95,11,10.52,10.81,46085840
12/20/16 0:00,226.4,226.57,225.88,226.16,89838808,123.83,124.03,123.46,123.76,380394,11.45,11.75,11.38,11.65,116.87,116.93,116.6,116.88,2942518,11.51,11.51,11.15,11.19,59314160
12/21/16 0:00,225.77,226.45,225.77,226.25,67909040,123.47,123.87,123.28,123.87,369986,11.27,11.49,10.93,11.44,116.54,116.92,116.54,116.87,2248950,11.47,11.72,11.31,11.61,44814132
12/22/16 0:00,225.38,225.74,224.92,225.6,56219072,123,123.67,122.63,123.67,364658,11.43,11.67,11.14,11.32,116.24,116.51,115.98,116.42,3105779,11.6,11.75,11.47,11.65,36450756
12/23/16 0:00,225.71,225.72,225.21,225.43,36697824,123.17,123.18,122.74,122.83,222291,11.44,11.81,11.35,11.38,116.42,116.42,116.13,116.23,2325820,11.58,11.6,11.26,11.3,32288236
12/27/16 0:00,226.27,226.73,226,226.02,42672488,123.79,124.35,123.26,123.34,312262,11.99,12.33,11.84,12.26,116.71,116.99,116.5,116.57,3386903,12.07,12.08,11.6,11.65,44336488
12/28/16 0:00,224.4,226.59,224.27,226.57,64095016,122.55,124.08,122.5,124.04,297062,12.95,13.04,11.85,11.89,115.74,116.93,115.66,116.88,2591078,11.55,12.42,11.46,12.28,71254456
12/29/16 0:00,224.35,224.89,223.84,224.48,48696080,122.62,122.96,122.17,122.46,253757,13.37,13.71,12.95,13.15,115.75,116.03,115.47,115.74,1622737,11.59,11.62,11.01,11.24,50234260
12/30/16 0:00,223.53,224.83,222.73,224.73,109000000,121.5,122.86,121.2,122.79,431490,14.04,14.68,13.05,13.2,115.32,116,114.96,116,2910108,11.34,11.78,11.25,11.7,44095368
1/3/17 0:00,225.24,225.83,223.88,225.04,91366520,122.46,123.11,121.73,122.29,435190,12.85,14.07,12.85,14.07,116.2,116.55,115.49,116.15,2731646,11.43,11.65,11.02,11.42,55181960
1/4/17 0:00,226.58,226.75,225.61,225.62,78744432,123.2,123.38,122.61,122.61,447600,11.85,12.8,11.63,12.78,117.09,117.19,116.42,116.47,3228738,11.43,11.52,11.24,11.45,40781192
1/5/17 0:00,226.4,226.58,225.48,226.27,78379008,123.29,123.75,122.87,123.04,579416,11.67,12.09,11.4,11.96,116.86,117.09,116.4,116.95,2604038,11.24,11.69,11.23,11.43,38855216
1/6/17 0:00,227.21,227.75,225.9,226.53,71559920,124.42,124.69,123.1,123.36,392022,11.32,11.74,10.98,11.7,117.23,117.52,116.64,117.02,2317806,11.32,11.49,11.11,11.29,34453464
1/9/17 0:00,226.46,227.07,226.42,226.91,46939676,124.64,124.98,124.46,124.55,321148,11.56,12.08,11.46,11.71,116.78,117.14,116.74,117.1,2461680,11.49,11.64,11.31,11.37,37304796
1/10/17 0:00,226.46,227.45,226.01,226.48,63771940,124.63,125.13,124.3,124.65,322253,11.49,11.79,11.31,11.59,116.87,117.36,116.62,116.76,2055428,11.44,11.63,11.33,11.55,29201580
1/11/17 0:00,227.1,227.1,225.59,226.36,74650016,125.39,125.39,124.42,124.65,459728,11.26,12.23,11.21,11.56,117.24,117.24,116.49,116.91,2751838,11.2,11.41,11.15,11.39,39377016
1/12/17 0:00,226.53,226.75,224.96,226.5,72113184,125.01,125.48,123.69,125.01,326703,11.54,12.6,11.32,11.48,116.93,117.04,116.01,117.04,2342402,10.76,11.04,10.33,10.98,75244088
1/13/17 0:00,227.05,227.4,226.69,226.73,62717864,125.5,125.7,125,125.06,374284,11.23,11.62,10.94,11.45,117.22,117.4,116.98,116.99,2031780,10.58,10.87,10.56,10.79,38377456
1/17/17 0:00,226.25,226.78,225.8,226.31,61240816,124.8,125.22,124.46,125.18,354088,11.87,12.75,11.79,12.2,116.7,117.06,116.47,116.86,2583709,9.82,10.23,9.78,10.17,70491800
1/18/17 0:00,226.75,226.8,225.9,226.54,54793304,125.28,125.37,124.72,125.05,505696,12.48,12.81,11.69,11.79,116.97,117,116.48,116.8,1901752,9.88,10.1,9.42,9.54,51797592
1/19/17 0:00,225.91,227,225.41,226.84,66608788,124.92,125.71,124.77,125.17,315022,12.78,13.28,12.17,12.58,116.51,117.14,116.24,117.03,1899267,9.77,10.25,9.75,9.92,46151280
1/20/17 0:00,226.74,227.31,225.97,226.7,129000000,125.59,125.89,125.24,125.53,343682,11.54,12.59,11.53,12.58,116.91,117.23,116.59,116.84,2636114,9.75,9.96,9.67,9.88,27982148
1/23/17 0:00,226.15,226.81,225.27,226.35,75061648,125.65,125.78,124.85,125.47,2578312,11.77,12.62,11.59,12.3,116.6,116.97,116.17,116.75,1938950,9.91,10.06,9.68,9.68,27905680
1/24/17 0:00,227.6,228.08,226.27,226.4,95555296,126.99,127.22,125.82,125.88,426379,11.07,11.89,11.04,11.82,117.51,117.74,116.74,116.82,2165876,10.44,10.49,9.95,9.95,43991188
1/25/17 0:00,229.57,229.57,228.51,228.7,84437712,128.35,128.4,127.81,127.91,459718,10.81,11.05,10.51,10.79,118.52,118.56,117.94,118.02,2427847,10.35,10.98,10.15,10.74,61886200
1/26/17 0:00,229.33,229.71,229.01,229.4,59970720,128.03,128.59,127.64,128.53,732083,10.63,11.01,10.6,10.61,118.35,118.62,118.23,118.56,2178512,10.52,10.66,10.3,10.35,35866568
1/27/17 0:00,228.97,229.59,228.76,229.42,59711120,128.39,128.6,128.12,128.42,335800,10.58,10.82,10.3,10.57,118.16,118.48,118.02,118.45,1479541,10.67,10.73,10.52,10.6,32719172
1/30/17 0:00,227.55,228.2,226.41,228.17,79737248,127.35,127.99,126.57,127.99,451950,11.88,12.9,11.1,11.1,117.36,117.8,116.68,117.73,3006131,10.61,10.68,10.3,10.62,37724992
1/31/17 0:00,227.53,227.6,226.32,226.98,75880808,126.74,126.96,126.06,126.82,531625,11.99,12.99,11.79,12.29,117.46,117.46,116.73,117,3309743,10.37,10.67,10.22,10.6,53704948
2/1/17 0:00,227.62,228.59,226.94,228.26,79117648,127.65,128.09,127,127.97,668222,11.81,12.05,9.97,11.79,117.45,118.04,117.07,117.86,2614514,12.06,12.14,10.81,10.9,166000000
2/2/17 0:00,227.77,228.1,226.82,227.2,69657560,127.71,128.02,126.85,127.4,387556,11.93,12.47,11.62,12.37,117.53,117.72,117.02,117.21,1745302,12.28,12.66,11.95,11.98,116000000
2/3/17 0:00,229.34,229.55,228.46,228.82,80563168,128.73,128.88,128.3,128.39,353887,10.97,11.84,10.72,11.84,118.42,118.52,117.92,117.99,1837627,12.24,12.5,12.04,12.37,60036740
2/6/17 0:00,228.93,229.33,228.54,228.87,57790108,128.91,128.91,128.29,128.61,388045,11.37,11.84,11.09,11.37,118.14,118.41,117.94,118.26,1598846,13.63,13.7,12.38,12.46,140000000
2/7/17 0:00,228.94,229.66,228.72,229.38,57931152,129.37,129.67,129.04,129.15,455725,11.29,11.67,11.06,11.39,118.13,118.53,117.96,118.43,3366070,13.29,14.27,13.06,14.05,159000000
2/8/17 0:00,229.24,229.39,228.31,228.61,51566216,129.59,129.84,128.95,129.5,346319,11.45,11.82,11.15,11.19,118.26,118.32,117.69,117.92,1835984,13.56,13.75,13.08,13.21,75942904
2/9/17 0:00,230.6,230.95,229.52,229.56,65955244,130.22,130.5,129.59,129.81,377543,10.88,11.53,10.74,11.44,119.04,119.21,118.38,118.42,1635319,13.42,13.89,13.4,13.78,73339936
2/10/17 0:00,231.51,231.77,230.62,231,66015892,130.53,130.76,130.09,130.54,381434,10.85,10.95,10.55,10.85,119.54,119.7,119.21,119.29,1837821,13.58,13.86,13.25,13.86,54579344
2/13/17 0:00,232.77,233.07,232.05,232.08,55182048,131.25,131.47,130.97,130.97,493186,11.07,11.4,11.07,11.36,120.14,120.33,119.87,119.92,1985570,13.49,13.95,13.38,13.7,57413112
2/14/17 0:00,233.7,233.71,232.16,232.56,71108984,131.72,131.74,130.82,131.16,592820,10.74,11.34,10.73,11.17,120.58,120.63,119.85,120.1,2051179,13.26,13.49,13.19,13.43,40479052
2/15/17 0:00,234.92,235.14,233.39,233.45,86785824,132.3,132.4,131.6,131.82,416867,11.97,12.01,10.8,10.84,121.24,121.35,120.45,120.57,1998213,13.3,13.44,13.15,13.2,33722252
2/16/17 0:00,234.72,235.16,233.85,234.96,84722440,132.48,132.85,132.12,132.55,466312,11.76,12.86,11.69,12.02,121.13,121.37,120.64,121.25,2034805,12.97,13.35,12.84,13.25,52502532
2/17/17 0:00,235.09,235.09,233.93,233.95,77204104,132.87,132.87,132.12,132.32,286838,11.49,12.26,11.37,11.84,121.31,121.31,120.66,120.66,1948471,13.13,13.14,12.6,12.79,40887976
2/21/17 0:00,236.49,236.69,235.51,235.52,88946048,133.66,133.7,133.14,133.23,524107,11.57,12.09,11.5,12.05,122.03,122.13,121.39,121.55,2423039,14,14.1,13.4,13.41,66357064
2/22/17 0:00,236.28,236.54,235.83,236.02,62115184,133.83,133.85,133.23,133.52,391910,11.74,12.07,11.44,11.48,121.87,122.03,121.68,121.82,1973959,14.28,14.5,14.04,14.3,71505040
2/23/17 0:00,236.44,236.9,235.56,236.88,74615904,133.52,134.04,132.9,134.04,338936,11.71,12.46,11.54,11.66,121.78,122.23,121.32,122.21,2024945,14.32,14.45,13.82,14.2,80317616
2/24/17 0:00,236.74,236.79,235.41,235.46,82381616,133.79,133.79,132.43,132.65,455873,11.47,12.59,11.34,11.81,121.98,121.99,121.24,121.38,2962944,14.12,14.32,13.86,14,46288616
2/27/17 0:00,237.11,237.31,236.35,236.64,56515440,133.82,133.85,133.34,133.68,556742,12.09,12.14,11.53,11.78,122.25,122.36,121.74,121.92,2625148,15.2,15.35,14.27,14.27,95422872
2/28/17 0:00,236.47,236.95,236.02,236.67,96961936,133,133.69,132.85,133.69,576369,12.92,12.96,12.13,12.19,121.8,122.18,121.61,122.18,2231827,14.46,15.55,14.35,15.45,142000000
3/1/17 0:00,239.78,240.32,238.37,238.39,149000000,134.87,135.07,133.65,133.71,388941,12.54,12.58,11.78,12.31,123.44,123.73,122.65,122.81,2874677,14.96,15.09,14.52,15.08,73450384
3/2/17 0:00,238.27,239.57,238.21,239.56,70245976,133.87,134.81,133.8,134.81,335651,11.81,12.71,11.32,12.43,122.65,123.42,122.61,123.42,2421598,13.9,14.78,13.87,14.59,104000000
3/3/17 0:00,238.42,238.61,237.73,238.17,81974304,134.1,134.11,133.43,133.85,306087,10.96,11.97,10.94,11.96,122.75,122.8,122.33,122.63,1651644,13.03,13.58,12.79,13.55,164000000
3/6/17 0:00,237.71,238.12,237.01,237.5,55391532,133.85,134.06,133.28,133.57,404513,11.24,11.72,11.06,11.59,122.27,122.48,121.9,122.48,1716343,13.04,13.34,12.38,13,117000000
3/7/17 0:00,237,237.77,236.76,237.36,65103736,133.96,134.45,133.61,133.69,607977,11.45,11.58,11.04,11.27,121.88,122.29,121.75,122.21,1612658,13.05,13.37,12.79,13.07,76666264
3/8/17 0:00,236.56,237.64,236.4,237.34,78168792,134.12,134.53,133.93,134.05,315648,11.86,11.86,11.09,11.49,121.54,122.18,121.47,121.99,2374579,13.22,13.55,13.1,13.25,71294744
3/9/17 0:00,236.86,237.24,235.74,236.7,90683920,134.04,134.21,133.34,134.13,346265,12.3,12.43,11.62,11.75,121.6,121.89,121.02,121.6,3852842,13.33,13.45,13.11,13.45,45244232
3/10/17 0:00,237.69,238.02,236.59,237.97,81991648,134.73,134.95,134.16,134.73,277287,11.66,12.09,11.46,11.97,122.04,122.25,121.46,122.19,2987473,13.91,13.93,13.45,13.5,65142156
3/13/17 0:00,237.81,237.86,237.24,237.62,57256824,134.91,135,134.65,134.7,278138,11.35,12.23,11.29,12.16,122.13,122.16,121.86,122.06,2003857,14.28,14.68,14.18,14.48,73078144
3/14/17 0:00,236.9,237.24,236.19,237.18,59880776,134.54,134.7,133.96,134.7,273422,12.3,12.54,11.28,11.39,121.69,121.87,121.24,121.87,2269587,14.1,14.15,13.64,14,52554504
3/15/17 0:00,238.95,239.44,237.29,237.56,96081752,135.4,135.68,134.35,134.8,347686,11.63,12.25,10.6,12.12,122.79,123.04,121.89,121.98,1892226,13.98,14.06,13.62,14.03,55179560
3/16/17 0:00,238.48,239.2,238.1,239.11,78343952,135.77,136.12,135.47,136.01,414485,11.21,11.55,11.16,11.29,122.64,123,122.43,122.96,2050110,13.65,13.88,13.65,13.79,44494792
3/17/17 0:00,237.03,237.97,237.03,237.75,89002112,135.79,136.3,135.79,136.19,284100,11.28,11.38,10.78,11.38,122.57,122.88,122.45,122.84,1973987,13.49,13.74,13.36,13.62,225000000
3/20/17 0:00,236.77,237.36,236.32,237.03,52536980,135.97,136.31,135.59,135.94,428634,11.34,11.72,11.03,11.71,122.27,122.62,122.07,122.51,3239871,14.4,14.5,13.54,13.68,91565592
3/21/17 0:00,233.73,237.61,233.58,237.47,132000000,133.78,136.67,133.66,136.49,540477,12.47,12.85,10.92,11.15,120.57,122.72,120.44,122.69,3355145,13.82,14.49,13.78,14.4,72552728
3/22/17 0:00,234.28,234.61,233.05,233.77,97569200,134.79,134.85,133.68,133.7,381425,12.81,13.16,11.99,12.95,120.73,120.91,120.1,120.48,2896603,14.1,14.15,13.55,13.7,61239504
3/23/17 0:00,234.03,235.34,233.6,234,100000000,134.46,134.94,134.16,134.47,348333,13.12,13.17,12.18,12.65,120.69,121.39,120.47,120.66,2257114,13.79,14.12,13.77,13.96,44549944
3/24/17 0:00,233.86,235.04,232.96,234.38,113000000,134.19,135.05,133.69,134.64,426412,12.96,14.16,12.27,12.86,120.16,120.74,119.66,120.42,2305692,13.7,14.18,13.54,14.16,50099472
3/27/17 0:00,233.62,233.92,231.61,231.93,87454448,134.29,134.55,132.71,133.12,397815,12.5,15.11,12.48,14.78,120.02,120.19,118.89,119.18,2927702,13.7,13.78,13.21,13.35,42686840
3/28/17 0:00,235.32,235.81,233.14,233.27,93483912,135.22,135.58,133.94,134.31,552284,11.53,12.67,11.34,12.44,120.86,121.14,119.78,119.96,2699241,13.69,13.86,13.55,13.75,37420152
3/29/17 0:00,235.54,235.81,234.73,234.99,61950352,135.54,135.63,134.88,135.18,457995,11.42,11.7,11.03,11.54,121.08,121.23,120.58,120.88,3196549,13.71,13.87,13.63,13.74,37863472
3/30/17 0:00,236.29,236.52,235.27,235.47,56737888,135.68,135.92,135.4,135.65,341870,11.54,11.64,11.12,11.37,121.53,121.62,120.99,121.14,2076852,14.05,14.05,13.65,13.73,44132832
3/31/17 0:00,235.74,236.51,235.68,235.9,73733096,135.63,136.01,135.36,135.59,640594,12.37,12.54,11.5,11.61,121.32,121.72,121.26,121.42,1815860,14.55,14.75,14.01,14.1,84566240
4/3/17 0:00,235.33,236.03,233.91,235.8,85546488,135.23,135.96,134.45,135.68,644610,12.38,13.59,12.27,12.59,121.02,121.5,120.33,121.45,3103060,14.64,14.74,14.3,14.6,48423676
4/4/17 0:00,235.48,235.58,234.56,235,56466196,135.15,135.24,134.73,134.76,348524,11.79,13.07,11.7,12.71,121.08,121.11,120.64,120.89,2462645,14.16,14.67,14.03,14.31,58413020
4/5/17 0:00,234.78,237.39,234.54,236.26,109000000,134.66,136.26,134.45,135.46,388239,12.89,12.89,10.9,11.89,120.59,122.02,120.44,121.49,3905750,14.17,14.64,14.1,14.28,58816712
4/6/17 0:00,235.44,236.04,234.43,234.94,69135760,134.72,135.11,134.32,134.79,375081,12.39,13.22,11.7,13.11,120.97,121.26,120.38,120.69,2056068,13.27,13.46,12.83,13.42,140000000
4/7/17 0:00,235.2,236,234.64,235.15,74412312,134.63,135.03,134.21,134.66,292113,12.87,13.43,12.23,13.17,120.88,121.29,120.59,120.84,1997440,13.52,13.68,13.22,13.33,70440984
4/10/17 0:00,235.34,236.26,234.73,235.36,67615304,134.56,135.2,134.25,134.8,371633,14.05,14.11,12.94,13.24,121.03,121.51,120.7,121.04,1669475,13.1,13.59,13.04,13.52,47178016
4/11/17 0:00,235.06,235.18,233.34,234.9,88045280,134.09,134.49,132.87,134.34,380092,15.07,15.88,14.17,14.32,120.99,121,120.06,120.87,2895455,13.1,13.29,12.71,13.02,59916608
4/12/17 0:00,234.03,234.96,233.77,234.74,81864432,133.4,134.06,133.23,133.99,252284,15.77,16.16,14.84,15.16,120.37,120.99,120.23,120.88,1967393,12.76,13.1,12.74,12.94,37385364
4/13/17 0:00,232.51,234.49,232.51,233.64,92880392,132.9,134.16,132.88,133.28,264279,15.96,16.22,14.97,15.89,119.55,120.56,119.55,120.15,2852219,12.31,12.72,12.22,12.51,53442632
4/17/17 0:00,234.57,234.57,232.88,233.11,68405368,134.16,134.19,133.25,133.25,316335,14.66,16.28,14.6,16.19,120.59,120.61,119.68,119.88,3198909,12.79,12.8,12.37,12.53,38188240
4/18/17 0:00,233.87,234.49,233.08,233.72,83225824,134.13,134.37,133.57,133.77,280011,14.42,15.5,14.29,14.5,120.33,120.57,119.85,120.2,1865766,12.95,12.97,12.58,12.63,37172004
4/19/17 0:00,233.44,234.95,233.18,234.52,68699872,134.15,134.91,133.93,134.49,282353,14.93,15.15,13.46,14,120.23,120.92,120.08,120.72,1807017,12.84,13.21,12.8,13.09,36491056
4/20/17 0:00,235.34,235.85,233.78,234.15,92572184,135.51,135.75,134.44,134.71,292080,14.15,14.81,13.83,14.59,121.22,121.43,120.37,120.59,1783429,13.11,13.15,12.88,12.98,41976064
4/21/17 0:00,234.59,235.31,234.13,235.25,110000000,135.41,135.69,135.15,135.57,372275,14.63,15.33,13.85,13.85,120.83,121.21,120.61,121.21,2006549,13,13.12,12.9,13.08,25689590
4/24/17 0:00,237.17,237.41,234.56,237.18,119000000,137.21,137.29,136.68,136.89,422251,10.84,12.01,10.82,11.56,122.11,122.28,121.88,122.17,2178763,13.13,13.23,13.05,13.23,36120264
4/25/17 0:00,238.55,238.95,237.81,237.91,76698264,138.06,138.32,137.34,137.64,904074,10.76,11.15,10.22,10.81,122.87,123.09,122.52,122.56,2145193,13.49,13.53,13.16,13.24,35880952
4/26/17 0:00,238.4,239.53,238.35,238.51,84702456,137.74,138.29,137.61,138.09,726821,10.85,10.89,10.39,10.61,122.9,123.45,122.85,122.9,3080062,13.41,13.53,13.22,13.42,36644520
4/27/17 0:00,238.6,238.95,237.98,238.77,57410328,138.59,138.61,138.05,138.24,378096,10.36,11.08,10.33,10.72,123.02,123.21,122.69,123.12,1868179,13.62,13.7,13.37,13.43,31327634
4/28/17 0:00,238.08,238.93,237.93,238.9,63532844,138.8,139.2,138.47,139.12,471144,10.82,11.16,10.29,10.39,122.61,123.21,122.55,123.16,1795827,13.3,13.76,13.16,13.73,50375992
5/1/17 0:00,238.68,239.17,238.2,238.68,66882520,140.04,140.21,139.06,139.29,385415,10.11,11.04,9.9,10.92,122.93,123.19,122.62,122.93,1983507,13.62,13.63,13.25,13.43,68036352
5/2/17 0:00,238.77,238.98,238.3,238.84,57375732,140.32,140.54,139.84,140.36,554163,10.59,10.59,10.04,10.15,122.93,123.25,122.7,123.09,1756917,10.32,11.76,10.3,11.73,268000000
5/3/17 0:00,238.48,238.88,237.7,238.29,73137728,140.07,140.21,139.44,140.04,634566,10.68,11.15,10.4,10.56,122.63,122.78,122.28,122.59,3690976,10.39,10.68,9.85,10.29,141000000
5/4/17 0:00,238.76,238.92,237.78,238.83,61462732,140.27,140.48,139.8,140.15,633425,10.46,11.24,10.27,10.71,122.72,122.83,122.16,122.83,1564459,10.1,10.55,9.94,10.55,77031376
5/5/17 0:00,239.7,239.72,238.68,239.19,62001268,140.92,140.92,140.1,140.55,324324,10.57,10.98,9.99,10.51,123.33,123.33,122.68,122.95,2057663,10.19,10.26,9.94,10.13,51758964
5/8/17 0:00,239.66,239.92,239.17,239.75,48385728,141.39,141.49,140.78,140.96,373464,9.77,10.55,9.67,10.53,123.14,123.45,122.9,123.36,2150873,10.04,10.22,10,10.22,35101132
5/9/17 0:00,239.44,240.19,239.04,239.96,51363200,141.69,142.06,141.41,141.62,516758,9.96,10.14,9.56,9.87,123.1,123.43,122.85,123.36,1846216,10.18,10.4,10.04,10.04,51017344
5/10/17 0:00,239.87,239.87,239.15,239.39,54293800,142.24,142.36,141.53,141.85,446589,10.21,10.24,9.62,9.75,123.37,123.38,122.93,123.09,1468633,10.79,10.85,10.45,10.46,65995888
5/11/17 0:00,239.38,239.57,238.13,239.35,62358344,142.05,142.1,141.19,141.91,518966,10.6,11.23,10.32,10.34,123.01,123.13,122.33,123.02,1500018,11.07,11.26,10.51,10.74,72946520
5/12/17 0:00,238.98,239.43,238.67,239.09,53912728,142.44,142.46,141.94,142.11,389248,10.4,10.87,10.28,10.72,122.77,122.91,122.6,122.91,1235304,11.26,11.4,11.08,11.2,56072620
5/15/17 0:00,240.3,240.44,239.45,239.47,61918936,143.4,143.4,142.56,142.64,395612,10.42,10.88,10.25,10.54,123.43,123.59,123.04,123.07,3097149,11.42,11.6,11.3,11.41,52564964
5/16/17 0:00,240.08,240.67,239.63,240.64,51241792,144.2,144.2,143.21,143.67,458298,10.65,10.67,10.18,10.46,123.36,123.65,123.07,123.63,2128403,12.75,12.77,11.63,11.66,164000000
5/17/17 0:00,235.82,238.64,235.75,238.1,172000000,140.05,143.08,139.98,142.92,2570866,15.59,15.59,11.53,11.89,121.14,122.56,121.07,122.31,3703517,11.2,12.29,11.16,11.81,160000000
5/18/17 0:00,236.77,237.75,235.43,235.73,107000000,140.73,141.22,139.3,139.75,794758,14.66,16.3,14.03,14.06,121.5,122.02,120.85,120.94,2883455,11.28,11.49,10.81,10.99,86900080
5/19/17 0:00,238.31,239.08,237.27,237.33,115000000,141.53,142.04,141.37,141.4,408152,12.04,14.23,11.72,14.23,122.37,122.77,121.82,121.91,2144173,11.41,11.62,11.35,11.47,50319692
5/22/17 0:00,239.52,239.71,238.82,238.9,61010600,142.98,143.05,141.94,141.96,456875,10.93,12.52,10.89,12.29,123.02,123.1,122.64,122.67,1810055,11.04,11.55,10.77,11.49,78696448
5/23/17 0:00,240.05,240.24,239.51,239.95,48341684,143.1,143.53,142.7,143.46,426744,10.72,11,10.56,11,123.23,123.39,122.95,123.25,1796602,10.89,11.06,10.62,10.97,49799584
5/24/17 0:00,240.61,240.73,239.93,240.32,49181100,143.8,143.9,143.25,143.52,356253,10.02,10.9,9.88,10.61,123.59,123.66,123.23,123.44,1553843,10.89,11.06,10.71,11.05,43028140
5/25/17 0:00,241.76,242.08,240.96,241.2,64071660,144.96,145.27,144.1,144.43,417980,9.99,10.29,9.72,9.82,124.11,124.27,123.79,123.9,1492278,10.98,11.01,10.8,11.01,33584260
5/26/17 0:00,241.71,241.9,241.45,241.54,46629904,144.96,145.01,144.46,144.97,346760,9.81,10.48,9.65,9.93,124.09,124.15,123.93,124,1320846,11,11.02,10.74,10.85,31907640
5/30/17 0:00,241.5,241.79,241.16,241.34,35201896,145.32,145.43,144.8,144.88,328250,10.38,10.84,10.14,10.61,123.89,124.06,123.71,123.87,1348311,11.12,11.27,10.9,10.95,35338976
5/31/17 0:00,241.44,241.88,240.64,241.84,91796016,144.92,145.84,144.37,145.77,512034,10.41,11.3,9.93,10.1,123.85,124.09,123.31,124.01,2043851,11.19,11.49,11.1,11.29,42929028
6/1/17 0:00,243.36,243.38,241.64,241.97,68962024,145.63,145.63,144.58,145.37,291194,9.89,10.54,9.69,10.42,125,125,123.96,124.17,1926671,10.93,11.29,10.81,11.25,48001972
6/2/17 0:00,244.17,244.35,243.08,243.42,88666128,146.96,147.05,145.6,146.11,316662,9.75,10.3,9.58,10.08,125.41,125.58,124.87,125.09,2839385,10.9,10.96,10.57,10.93,43056164
6/5/17 0:00,243.99,244.3,243.76,243.97,44698824,147.12,147.57,146.79,146.97,335294,10.07,10.28,9.6,10.08,125.25,125.5,125.22,125.42,1494246,11.24,11.34,10.8,10.84,66207308
6/6/17 0:00,243.21,243.98,243.12,243.34,50375432,146.88,147.6,146.65,146.95,344478,10.45,10.77,9.86,10.19,124.93,125.29,124.78,124.96,2985175,12.03,12.24,11.24,11.27,115000000
6/7/17 0:00,243.66,243.92,242.83,243.6,54144312,147.2,147.51,146.48,147.28,442232,10.39,10.93,10.12,10.48,125.07,125.24,124.68,125.12,1253346,12.38,12.96,12.23,12.42,151000000
6/8/17 0:00,243.78,244.33,243.17,243.77,65950692,147.79,147.88,146.8,147.57,383615,10.16,10.53,9.73,10.27,125.29,125.53,124.88,125.12,1827022,12.9,12.91,12.4,12.81,89515128
6/9/17 0:00,243.41,245.01,241.95,244.09,132000000,143.69,148.26,141.57,148.02,1778860,10.7,12.11,9.37,9.93,125.19,126.02,124.45,125.48,2585550,12.28,13.4,11.63,13.1,167000000
